NAME;ISIN;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
BANCO COMR.PORTUGUES 'R';PTBCP0AM0015;2768126;2228693;3991390;4312388;4209883;5697012;5818174;5566349;6225388;8621087;7828947;6778853;6848213;6974062;6922892;5299859;4504115;4160444;3306976;3632652;3282284;3403357;3489266;3143034;4197777;6035467;6024715
EDP ENERGIAS DE PORTUGAL;PTEDP0AM0009;3417729;2986376;3590036;4865621;6856044;8681005;9412491;11697220;13428590;16321219;17791732;17019045;19568141;19917335;22379287;21768281;18482398;16914057;15772945;19584210;17521143;15848822;14973341;16925699;22593394;17502613;15436235
JERONIMO MARTINS;PTJMT0AE0001;3395890;3188418;3653995;3616876;4177834;4251585;4554736;4627341;5718178;7929800;8827621;10208913;12001415;12959029;14895777;15990850;14383360;14964136;15801663;20243605;19882003;20609338;23207210;23597615;27772982;33064425;34515996
SONAE SGPS;PTSON0AM0001;2840342;4198448;5367568;5498980;6736997;7787957;8646508;5092722;5687853;6548085;6854798;7904120;8166731;7558354;7366498;6517486;5642227;5465765;5809974;7102052;6824349;7115311;8211896;7933971;8452804;9073253;10259771
NOS SGPS;PTZON0AM0006;195386;151916;231447;537322;726318;851389;951190;759652;864742;1060817;994403;1141562;1198021;1125989;1175950;1338631;1569817;1574362;1637222;1942481;1807566;1768359;1645364;1615762;1664089;1725657;1749588
HENNES & MAURITZ B;SE0000106270;2880982;3187217;3195044;3721145;5299649;6525210;7707608;7969934;9786589;12277041;10583409;13989259;16855352;16346601;19225580;19684016;18264582;21082759;22065931;25276990;23277911;24110808;22211057;21624786;21659449;22510477;21100257
SKF B;SE0000108227;4816975;4193493;4180645;4065263;4939648;5597149;6434514;6411755;7597626;9176362;7574384;7757676;9482272;9840149;10277335;9737281;8561202;8858883;8353555;9849993;9482983;8909982;8889125;8883066;9391578;9907051;8883817
ERICSSON B;SE0000108656;23573371;24617530;28701438;21731300;16970711;15926654;18943820;19751222;25436975;29425660;24976185;28487768;31594832;33722007;36251819;34813341;27499945;28783181;25548081;25441161;23326370;23537030;27597711;25249114;26309362;25115583;22306279
RATOS B;SE0000111940;194146;266858;266693;187000;228297;249712;584369;1165915;2345920;3394497;3256360;3705202;4404831;4451517;4350619;3993698;3389259;2853606;2895345;2914252;2558468;2596039;2486870;2450962;2894508;3218521;2890871
SVENSKA CELLULOSA AKTIEBOLAGET SCA B;SE0000112724;7831418;7416699;7045763;7721843;10250206;11543842;12914244;12539251;14513768;16596868;13203440;15295014;16957743;12087233;13592980;13629621;12551283;13442254;13463791;2106037;2074987;2029408;2186298;2045675;2014675;1724371;1820642
SKANSKA B;SE0000113250;8333463;9123559;11333107;15460278;16947777;17563310;17406605;16218610;17971124;21747377;17175266;18874800;18990335;17644682;20586502;20897558;17288261;17840746;16683123;19952878;18999599;17904907;19041815;15636009;15809490;15942684;15881211
TRELLEBORG B;SE0000114837;3200538;2668005;1432507;1758458;2052463;2429485;3288886;3144407;3868993;4828015;3737283;3733348;4225530;4325350;3383921;3287712;2715822;2891257;3115354;3991283;3762193;3790107;3899473;3680519;2915824;3269830;3074897
SKANDINAVISKA ENSKILDA BANKEN A;SE0000148884;7830524;4589494;7329873;6721791;7511454;7964680;8377098;11761410;14438938;18996302;15371477;14271685;13329623;13876459;14865730;12956707;10986203;9403959;7599879;8531193;7705498;7691260;7951190;7224529;9044237;16605500;17380774
SECURITAS B;SE0000163594;1752314;2931011;4281206;5658148;7647001;7960798;8567667;8588069;8659557;9857800;6762757;8646166;9530562;9519322;10577053;10059285;8469782;9425769;10118145;11652055;11225916;11487893;12820187;11705406;12908975;14996717;14570982
ELEKTA B;SE0000163628;236708;215315;187693;245678;333190;374027;441399;519471;638990;740891;711522;1016568;1225118;1263901;1548086;1603206;1319372;1336928;1216072;1445057;1424666;1520683;1674935;1518986;1548647;1737723;1609169
SSAB A;SE0000171100;2279525;1920803;2021813;1844881;2243506;2679197;3535638;3617174;4443168;7467047;6494669;4116769;6196750;6633808;6194731;5362188;5759979;6628571;6352820;8348696;8291207;7922988;7766169;10421941;12473757;11395574;9306401
INDUSTRIVARDEN A;SE0000190126;585378;465258;476313;560626;572198;551233;624130;1981094;1708790;352425;357076;271940;232283;379690;399316;404821;381409;390622;353253;352101;416436;423989;78023;878286;530846;612080;772549
GETINGE B;SE0000202624;555343;558252;551170;763767;1005870;1239119;1563024;1545586;1860210;2576978;2303839;3147939;3444935;3247653;3859153;3871670;3216889;3524459;3415011;2842973;2674305;2751215;3541186;2939828;2741136;3035317;3127900
SWEDBANK A;SE0000242455;6580395;5459095;6735006;6106424;7097586;7780169;7617605;6170167;6896254;14370121;12777985;9836204;9849729;10510366;11199312;8698742;7569442;6382028;5981663;6902882;6519253;6347921;7012780;6409932;7351325;12410494;13184894
CASTELLUM;SE0000379190;164750;156000;166815;160661;255073;264051;294266;250304;288590;354462;299456;371693;428675;433783;489079;497452;400226;384561;520239;654914;617020;602990;713011;690478;871598;935191;886294
SANDVIK;SE0000667891;5419224;4491437;4590023;4583614;5669593;6602626;7838951;8244149;10343022;13529410;11076166;9925195;12842217;13981524;15681232;13370714;10713836;10006853;9359604;11488794;11071612;10694299;10260995;10771256;10883546;12064494;11057572
TELIA COMPANY;SE0000667925;6335508;5956696;5672114;5361235;6924937;11149794;11761584;11404298;13028754;15097379;12382894;15061015;16559987;15507716;16694881;15571198;12190139;10091249;9660867;10093785;9244672;8905010;10591968;9601584;8799984;8467357;8020380
ALFA LAVAL;SE0000695876;N/A;N/A;1575013;1483779;1699120;1881539;2151125;2124511;2833174;3893909;3329281;3592618;3840826;4257882;4744842;4583169;4229879;4633146;4089612;4463069;4499142;4818640;4924575;4446424;5051220;6065292;6025071
JM;SE0000806994;627608;703430;718561;810053;1032867;1053363;1207781;1286254;1726245;1994984;1461895;1211106;1419490;1783430;1986235;1929634;1714774;1624853;1754904;2183256;1734780;1616503;1934654;1700925;1525685;1522951;1284312
BILLERUD AKTIEBOLAG;SE0000862997;N/A;573761;657858;647705;822731;945822;1027633;887641;1054348;1215701;931482;1070652;1318186;1354254;1659493;2990681;2515347;2542833;2485512;2824015;2621199;2532228;2836369;2848207;4126431;3931501;3910258
NOBIA;SE0000949331;N/A;462744;430361;776402;1116922;1254377;1627361;1618648;2230598;2604715;1911617;2127232;2188432;1948830;1964431;1802554;1494758;1554096;1451575;1610618;1461397;1442992;1513070;1491053;1446431;1275373;948296
HUSQVARNA B;SE0001662230;N/A;N/A;N/A;N/A;N/A;N/A;3904690;3742586;4206802;5215697;3866270;4701212;5009232;4511257;4907338;4640278;3961011;4216295;4129551;4978709;4545499;4379423;4980984;5114621;5235500;5079461;4351110
SAS DEAD - DELIST.14/08/24;SE0003366871;N/A;N/A;4987650;4821044;7560700;7812499;8336044;8051218;8695899;8187880;6359107;6197366;6327263;6153214;6872756;6194183;4644701;4610764;4606867;5393370;5008955;4807970;1554279;1871669;3311124;4107553;3969470
TELE2 B;SE0005190238;762920;936349;1308288;2351329;3641811;4993025;6177139;6479925;7197721;6804037;4722559;5417418;6151381;6055728;6959145;4573523;3130764;3130573;3246992;3162594;2622527;2865162;3153447;2911570;2722727;2775149;2662121
AXFOOD;SE0006993770;633666;610035;3171575;3039621;3855207;4547303;4855527;3653861;4121814;4573999;3785100;4467214;5323086;5170774;5778226;5744961;4642047;4808115;4975729;5809547;5319954;5256095;6376723;6291900;7118698;7735494;7564140
ASSA ABLOY B;SE0007100581;1096843;1174539;1510154;2109962;2956675;3257350;3664110;3616914;4455044;5257380;4174213;4823868;5721308;6209684;7419576;7422884;6856561;7938222;8182093;9622379;9298773;9740350;10408846;10325863;11703309;13419977;13512811
SVENSKA HANDELSBANKEN A;SE0007100599;8498469;7349842;7786777;6566098;7449287;7836848;8596721;7887818;11329550;14679609;11363907;8791629;9314469;11193511;11926643;10048246;7672695;6680211;6240118;7056689;7054623;7072006;7079402;5615008;8340932;16819318;17065366
HOLMEN B;SE0011090018;2898263;2343776;1589984;1561147;1872130;2139462;2246898;2123028;2660121;3002270;2311250;2493268;2731616;2772409;2841208;2485114;1929241;1866734;1780382;2038928;1776268;1756762;1938930;2117081;2320645;2173942;2048042
FABEGE;SE0011166974;284509;263075;265015;233211;341107;379844;373359;477971;347681;326569;267179;302708;311834;268087;297458;335921;287927;235353;297935;288152;295399;295850;333229;326817;329514;374801;330617
ENIRO GROUP;SE0011256312;N/A;302743;315164;423586;551476;662968;705951;627971;958199;1009636;794365;907985;827518;642427;636455;560379;362110;284195;225747;201580;154117;109804;104743;89991;90105;91554;85579
INVESTOR A;SE0015811955;2996166;4675094;1496924;982806;455896;438822;1483243;6080271;553715;438141;635970;601552;1174466;2895455;3586523;3825125;3827361;3867172;4968039;5703765;6107686;6555409;5833652;6906081;6900993;6815944;7152893
SWEDISH MATCH DEAD - DELIST.02/01/23;SE0015812219;1047291;1076573;1209982;1278069;1588301;1763406;1867080;1731701;1847290;1966777;1573429;1959735;2114008;1733647;1987190;1930706;1604886;1688616;1784744;2034883;1434512;1526795;1982988;2009482;2171923;1717;1717
HEXAGON B;SE0015961909;632210;533399;534938;581528;814582;960837;1185101;1253730;1927128;2285824;1730868;1629571;2190141;2908647;3286735;3224014;2879912;3311392;3421817;4205836;4280817;4286674;4681950;4803565;5344672;5952463;5559209
NIBE INDUSTRIER;SE0015988019;131233;133509;136830;157202;226341;331565;453743;496848;709385;846587;694606;793497;1011713;1209630;1462986;1505614;1330831;1543721;1761446;2402403;2491091;2625147;3223751;3350985;3882372;4448879;3646413
ELECTROLUX B;SE0016589188;15020965;13662882;13061159;12729419;15501157;16784144;17318756;16843329;14858445;16411802;12527183;15057014;16520212;15098155;17505927;16712014;13527001;14397536;13897496;15426239;13733193;12325097;13770948;13654242;13068161;12822489;12251896
ATLAS COPCO A;SE0017486889;4312373;4141036;4881371;4793486;5537109;6035701;6984001;6861495;7227195;9927909;8867364;8797285;10856703;12067319;14408641;12844018;11304888;11908791;11632337;14713568;10550625;10747958;11850307;12054503;13692599;16466833;15907307
MODERN TIMES GROUP MTG B;SE0018012494;498978;547270;569782;600097;701213;853742;981225;1042312;1450318;1778734;1573907;1955458;2035544;2002180;2122471;2163279;1899326;1890514;1985357;2216369;2184185;439424;474668;576684;536465;555907;541279
WIHLBORGS FASTIGHETER;SE0018012635;N/A;N/A;N/A;N/A;81027;95096;101773;98742;132920;163284;141539;170532;201053;215480;240640;261357;229786;227659;232977;290174;296948;309005;365056;332577;323119;370128;375611
BOLIDEN ORD SHS;SE0020050417;N/A;978079;1114334;960778;1112498;1291171;2573461;2659281;5038233;5203161;3704289;3812819;5704683;5992273;6366298;5268332;4449895;4690964;4626952;6259848;5803325;5172810;6688458;7459723;8374649;7491635;8027579
AUTOLIV;US0528001094;3488700;3812200;4116100;3991000;4443400;5300800;6143900;6204900;6188000;6769000;6473200;5120700;7170600;8232400;8266700;8803400;9240500;9169600;10073600;10382600;8678200;8547600;7447400;8230000;8842000;10475000;10390000
PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23;US70211M1099;N/A;218371;518445;769836;854094;988393;1146744;1138983;1264538;1496987;1776262;1550814;1789767;1959020;1449110;1254971;1226984;1057884;926756;915138;904047;910048;933293;1041420;1027922;977946;977946
TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1;US8816242098;1115821;1282407;1749852;2077368;2518599;3276398;4798902;5250402;8407994;9408008;11084997;13899008;16121009;18311979;20317007;20314008;20272007;19651996;21902990;22385025;18853986;16886999;16643979;15846980;14913992;15847981;16510001
VEON ADR 1:25;US91822M5022;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;10116948;8702925;10512741;20262100;23061078;22545931;19626986;9625006;8885013;9474052;9086009;8862956;7980004;7787988;3754985;3698007;4004006
