NAME;ISIN;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
DCC;IE0002424939;548,02;466,56;682,44;642,78;718,44;1034,28;1551,36;1620,58;2295,97;2099,13;1136,5;2326,1;2634,32;2186,49;3074,86;4244,38;5104,99;7417,66;7807,1;10427,88;8451,21;8471,58;8432,41;9321,6;6588,39;8650,57;8363,83
GREENCORE GROUP;IE0003864109;383,58;280,91;296,48;318,75;332,32;518,81;575,77;597,86;814,29;893,88;160,81;332,72;306,21;259,34;470,66;1103,87;1296,22;1546,54;1084,18;1003,86;886,79;1148,06;597,29;629,03;391,79;462,12;871,92
KERRY GROUP 'A';IE0004906560;2281,34;2057,85;2273,89;2359,38;2311,79;3235,67;4386,48;4008,97;4850,83;5101,65;3566,13;5664,42;6591,25;7302,38;10640,45;13598,79;14887,88;17000,5;14212,28;22125,72;21667,11;26957,7;29056,81;26805,3;20698,53;18622,11;22307,48
KINGSPAN GROUP;IE0004927939;1571,62;1789,21;2378,9;1797,64;1129,86;3700,71;6275,09;9169,99;16985,51;9230,84;2303,57;6316,08;6319,45;6869,06;8608,38;14014,97;13694,42;19296,96;22233,24;35339,89;32795,35;49243;53200,74;76854,14;55877,21;66662,04;54143,66
GRAFTON GROUP;IE00B00MZ448;N/A;166,12;182,13;226,27;266,29;580,9;992,97;957,84;1328,31;693,04;180,17;359,23;471,12;338,63;601,11;994,93;1061,69;1041,12;787,1;1172,01;1075,16;1356,95;1418,71;1862,55;1485,7;1559,08;1497,92
ACCENTURE CLASS A;IE00B4BNMY34;N/A;N/A;N/A;184,57;107,45;152,41;170,27;211,21;260,26;238,69;220,07;293,44;377,52;423,16;552,68;598,78;674,88;833,95;931,11;1311,53;1317,06;1797,83;2185,95;3195,11;2653,52;3416,69;3588,05
EATON;IE00B8KQN827;1989,74;2217,72;2572,18;2795,41;2819,46;4679,77;5505,65;5513,09;6676,57;7451,31;3805,67;6013,19;10336,88;9711,16;11610,35;14553,35;13710,42;10797,14;16017,62;20092,13;18681,89;24143,85;31480,25;43023;44117,63;74897,5;88549,63
BANK OF IRELAND GROUP;IE00BD1RP616;81068,25;43312,53;71459,07;74719,96;83251,69;113987,47;134813,22;149943,3;207133,56;143494,57;9426,45;27782,44;11189,63;4088,92;4644,04;9425,51;7394,46;7496,32;6399,78;7781,21;4765,76;4159,95;3368,24;5891,35;8816,44;7745,75;8888
WILLIS TOWERS WATSON;IE00BDB6Q211;N/A;N/A;N/A;165,24;156,63;221,38;244,12;220,57;273,85;243,51;171,4;196,1;277,98;305,02;286,83;344,36;369,63;360,79;415,2;543,79;567,85;745,52;742,11;846,73;920,49;918,34;1227,53
AIB GROUP;IE00BF0L3536;60616,43;25493,36;37197,9;37453,62;46545,43;57381,24;72146,99;82809,49;113376,91;90873,53;8216,46;10302,8;2069,44;596,98;546,25;1086,45;541,51;126,5;135,84;163,36;113,38;76,26;50,45;73,8;110,58;118,33;164,8
PERRIGO;IE00BGH1M568;80,43;78,53;80,98;106,61;108,52;148,39;156,13;146,32;159,25;284,64;266,3;423,76;674,52;866,33;982,44;1423,18;1430,25;1355,54;742,56;863,09;446,88;574,35;422,81;383,5;389,9;350,98;283,45
ENDO INTERNATIONAL DEAD - DELIST.02/05/24;IE00BJ3V9050;N/A;N/A;56,12;82,45;75,35;176,41;169,88;207,27;249,39;215,18;183,18;163,92;282,04;303,84;255,75;537,8;658,12;455,51;102,86;53,39;81,14;47,51;70,37;26,04;0,79;0;N/A
TRANE TECHNOLOGIES;IE00BK9ZQ967;1445,98;1391,56;1353,26;1352,52;1257,22;2105,7;2491,88;2605,48;2927,02;2657,51;1106,79;2453,6;3424,63;2630,19;3855,3;5318,25;6291,62;4730,45;7715,95;9612,13;10413,13;14281,43;19979,13;23028,64;26366,2;39921,78;52527,62
AON CLASS A;IE00BLP1HW54;2890,77;2432,47;3177,16;3117,36;1849,55;2458,48;2343,72;3559,98;3888,83;4851,89;4206,5;4397,65;5243,1;5650,19;6500,38;8991,69;10867,79;10328,96;13641,79;17600,81;20747,79;28133,52;26526,34;35427,2;41382,42;37757,69;48801,91
PENTAIR;IE00BLS09M33;17488,71;15642,61;13009,23;16869,91;17915,37;22357,04;41377,7;38322,51;32743,75;34123,91;24586,94;34479,96;42792,09;43715,68;60422,5;86095,81;78677,06;55898,32;74124,69;93207,94;81327;87592,06;112076,6;129656,5;127621,3;158726,6;222991
MEDTRONIC;IE00BTN1Y115;11745,73;12488,7;14925,89;13843,15;12520,16;14340,52;14979,35;16062,05;15543,3;13979,52;10016,66;13443,29;11909,27;12696,25;15345,17;18272,41;24750;26534,54;26886,05;30571,98;32691,55;44592,55;44073,32;40828,71;35662,55;36898,63;39419,61
PERMANENT TSB GHG.;IE00BWB8X525;798,34;406,89;615,45;582,46;630,18;985,2;1113,41;1335,36;1868,76;1153,75;164,61;407;114,73;4,5;4,43;11,11;6,6;3,91;2,78;2,6;1,81;1,05;0,91;1,82;2,25;1,69;1,4
JOHNSON CONTROLS INTL.;IE00BY7QL619;831,54;896,15;1335,13;789,97;356,95;604,31;771,74;562,7;759,39;589,74;309,23;571,42;734,83;825,52;1026,97;1367,13;1457;1214,01;1658,44;1589,06;1377,02;1670,01;2215,4;3212,81;2941,42;2544,77;3673,63
RYANAIR HOLDINGS;IE00BYTBXV33;162,58;306,24;547,84;567,09;693,65;553,35;806,09;876,79;1389,42;1018,61;750,41;934,8;1047,54;1165,92;1736,33;2027,64;2467,58;3638,05;3654,18;4627,1;3014,41;4020,64;4175,39;4326,37;3913,82;4979,13;5009,29
BEZEQ ISRAELI TELECOMMUNICATION;IL0002300114;57,42;99,76;82,65;71,68;49,22;62,65;70;75,14;100,88;138,92;117,1;232,7;279,27;209,32;172,75;273,23;329,73;459,75;405,9;405,02;219,39;204,5;272,58;467,99;465,71;389,43;513,37
NICE;IL0002730112;49,76;135,63;38,43;33,73;19,79;59,84;69,07;118,93;142,39;142,37;83,36;134,93;147,23;163,65;166,61;177,71;224,38;293,33;329,63;418,93;524,21;817,98;1266,07;1232,83;1052,26;1013,23;767
ICL GROUP;IL0002810146;32,76;41,75;44,02;45,49;41,81;63,62;109,81;184,17;300,58;684,38;388,73;755,43;1028,74;693,87;954,38;618,58;585,95;331,86;396,84;372,57;551,44;393,68;537,86;958,21;928,83;550,95;738,28
FIRST INTL.BK.OF ISR.;IL0005930388;83,76;150,33;131,38;118,87;44,87;123,55;151,02;217,68;261,8;255,4;125,3;350,85;328,17;233,38;321,35;381,09;312,74;285,3;399,61;610,86;692,55;842,04;831,41;1362,84;1425,28;1485,52;2073,28
LEUMI LTD.;IL0006046119;42,36;68,91;71,64;64,47;31,78;66,54;111,42;144,6;158,9;230,82;88,81;204,25;218,08;161;170,1;183,1;162,1;160,03;204,11;305,37;346,03;390,28;345,09;612,48;536,78;471,52;828,66
BANK HAPOALIM B M LTD.;IL0006625771;37,3;73,3;63,04;52,53;38,43;79,61;123,56;169,9;183,06;201,26;75,68;179,73;187,3;149,26;182,21;221,89;191,97;203,83;274,78;342,72;323,57;409,34;355,48;535,93;479,85;475,97;754,89
MIZRAHI TEFAHOT LTD.;IL0006954379;17,25;32,54;34,81;31,48;21,91;36,59;49,71;62,75;80,82;102,62;58,35;114,35;123,41;116,03;139,75;158,56;142,98;146,46;211,57;262,14;261,65;388,8;346,01;583,98;552,79;598,76;834,18
ELBIT SYSTEMS;IL0010811243;27,01;32,81;30,61;39,17;31,89;38,24;56,81;58,03;81,29;149,81;103,8;157,66;125,8;107,35;103,74;154,53;176,89;244,61;320,13;428,79;373,84;459,84;422,65;524,62;541,99;661,09;977,91
CHECK POINT SFTW.TECHS.;IL0010824113;183,59;1096,87;2368,75;892,5;363,75;512,5;609,25;528;612,5;542,75;569;810;1159,25;1452,75;1274,5;1585,75;1912,5;1964,5;2460,75;2534,5;2814,25;2839,5;3352,5;3091,75;3223,75;4050;5346,75
GENERALI;IT0000062072;14381,2;10021,13;12463,99;8910,13;7434,76;9601,2;11905,2;12399,39;16130,71;17576,22;8719,97;11070,75;10637,72;7590,38;9375,88;10486,57;10708,6;7494,42;9017,61;11682,47;10824,44;12830,56;11883,91;15716,56;15626,25;18646,38;27971,06
MEDIOBANCA BC.FIN;IT0000062957;3206,34;2638,56;3252,96;3057,51;2738,26;3571,74;5444,24;6081,93;7538,75;6581,19;3326,65;4670,78;4341,97;2783,4;3177,7;3836,9;3839,12;3413,79;4144;6046,59;4399,66;5537,8;4941,38;6816,94;6834,57;8846,87;11731,75
BPER BANCA;IT0000066123;416,61;589,02;435,8;358,64;420,98;533,25;688,88;777,55;1196,23;1013,63;545,94;729,84;663,4;413,93;457,47;457,83;392,11;311,94;340,89;344;206,6;286,2;172,53;207,4;270,61;375,1;731,14
INTESA SANPAOLO;IT0000072618;3118,78;2033,47;2998,66;1646,09;1420,63;2508,44;3066,75;3924,7;5393,17;5406,66;2553,8;3329,13;3050,04;1963,38;2021,9;2763,45;3114,65;2950,36;2743,58;4811,81;2999,01;3701,96;3297,4;4858,53;4607,85;5691,56;8824,09
CATTOLICA ASSICURAZIONI DEAD - DELIST.12/08/22;IT0000784154;N/A;N/A;86,4;56,81;71,69;127,83;151,48;187,51;209,93;180,26;116,31;131,2;115,1;87,96;86,7;120,72;62,9;56,39;57,34;118,16;90,52;82,32;50,55;67,01;0;N/A;N/A
BANCA PPO.DI SONDRIO;IT0000784196;229,55;245,5;280,75;250,74;314,01;432,4;558,05;667,44;848,13;815,44;451,49;574,48;536,87;546,37;458,86;346,03;312,55;289,29;287,61;328,78;222,25;183,29;219,33;383,46;454,74;711,37;979,3
AUTOGRILL DEAD - DELIST.24/07/23;IT0001137345;380,62;468,06;507,61;412,19;330,81;560,77;668,86;608,89;781,39;743,18;266,46;577,46;667,1;515,86;629,23;969,06;919,97;893,56;1003,36;1535,11;1034,38;1153,29;652,82;954,46;970,85;0;N/A
A2A;IT0001233417;296,2;510,97;310,52;226,94;180,02;251,41;308,64;295,09;472,32;606,88;257,45;322,73;274,23;190,59;133,09;225,95;208,82;266,72;318,65;457,61;447,66;528,05;456,61;559,68;475,66;627,58;808,1
BUZZI;IT0001347308;1724,39;1578,13;1690,2;1164,7;1175,48;2278,27;3078,45;3764,53;5701,22;4836,14;2516,25;3272,27;2893,06;2512,72;3248,5;3954,16;2831,87;3308,16;5690,57;6451,5;4301,53;5391,04;5800,5;5187,32;5704,33;8425,26;10285,07
ARNOLDO MONDADORI EDI.;IT0001469383;443,23;728,86;580,68;351,66;398,15;670,45;800,6;707,98;857,64;648,29;356,37;344,54;310,84;182,71;148,97;167,14;98,17;84,61;149,6;248,84;181,01;188,83;161,18;214,53;207,44;260,17;246,5
ENEL;IT0003128367;N/A;93,14;88,05;70,22;73,83;102,27;150,06;140,76;195,41;215,59;116,49;146,84;164,25;123,94;140,8;154,91;161,29;149,61;165,57;253,17;256,35;397,51;463,35;382,83;313,7;379,63;430,18
ENI;IT0003132476;240;188,84;272,88;285,44;339,4;448,71;610,89;789,94;901,49;954,26;668,12;801,42;892,36;869,65;1035,12;968,7;788,87;667,96;797,07;983,47;981,79;856,35;655,58;1054,75;1123,98;1256,85;1199,96
SNAM;IT0003153415;N/A;N/A;N/A;96,88;124,02;174,49;231,53;224,62;328,18;382,84;315,39;375,29;455,03;418,06;490,94;568,45;524,43;632,35;557,9;733,04;763,4;923,41;959,15;1070,84;1057,72;1032,77;1049,5
TERNA RETE ELETTRICA NAZ;IT0003242622;N/A;N/A;N/A;N/A;N/A;N/A;172,2;168,92;245,55;305,92;231,94;337,51;391,57;343,77;429,87;525,23;502,63;634,54;558,03;763,02;817,48;993,75;1075,82;1224,89;1310,13;1385,42;1441,57
TELECOM ITALIA;IT0003497168;1100,78;1144,72;833,83;421,68;370,69;522,76;709,6;503,7;576,77;623,13;269,3;371,01;363,08;265,78;274,22;306,87;324,78;298,8;244,72;250,37;157,47;151,24;124,61;143,07;93,55;91,46;82,75
ATLANTIA DEAD - DELIST.09/12/22;IT0003506190;209,75;189,92;180,79;194,28;287,27;506,33;861,81;774,66;924,08;1079,58;482,49;910,55;891,42;696,81;911,37;1163,49;1364,84;1476,14;1327,04;1921,96;1437,68;1559,59;1117,09;1189,58;0;N/A;N/A
LEONARDO;IT0003856405;1392,91;1850,58;1436,47;1010,34;650,23;1151,76;1229,61;1445,96;1937,13;2044,61;1215,77;1153,64;1132,21;411,28;597,48;760,95;977,01;1033,7;1205,11;1075,22;896,76;1142,71;663,78;686,18;1007,38;1683,23;3111,24
UNIPOL ASSICURAZIONI SPA;IT0004810054;83,81;89,19;93,6;98,75;128,55;144,18;161,85;136,76;178,56;142,48;85,42;74,65;52,33;19,18;10,05;20,89;19,85;15,18;16,11;24,15;21,4;24,76;21,99;30,96;31,3;38,49;87,76
UNIPOLSAI DEAD - DELIST.03/07/24;IT0004827447;2219,16;1612,28;1780,46;1442,51;1090,28;2279,06;2607,69;3907,82;5082,75;4658,2;1761,47;2083,1;1216,41;263,27;155,84;259,36;264,83;206,18;235,11;298,42;316,19;357,79;371,1;454,96;451,71;471,7;0
BANCO BPM;IT0005218380;100,23;77,54;80,58;78,92;80,26;141,88;157,23;193,85;277,71;178,74;51,41;66,92;51,56;24,97;29,66;22,56;24,09;18;7,37;9,59;4,81;5,32;5,73;8,56;12,59;16,05;29,77
UNICREDIT;IT0005239360;14448,13;10444,9;14077,49;10924,59;10925,49;16617,98;17936,63;23716,16;32651,56;27102,85;6268,04;13289,74;11863,75;3695,37;4480,53;5220,76;4408,13;2772,5;2204,26;3400,78;1782,02;2184,21;1507,43;2726,62;3444,7;5261,83;8952,27
SAIPEM;IT0005495657;416,52;408,72;735,87;638,74;718,99;1054,65;1611,08;2555,49;3251,04;4837,75;2083,76;4943,38;7515,85;7049,06;4141,26;3578,6;1487,34;743,52;613,17;568,54;579,39;502,87;335,37;184,35;73,42;70,04;116,45
TESSELLIS;IT0005496473;N/A;993,26;412,08;177,09;107,35;139,02;74,52;67,14;73,19;52,1;11,56;10,24;5,11;2,01;2,55;2,41;2,57;2,09;2,21;1,89;0,75;0,57;1,47;0,77;N/A;N/A;N/A
BANCA MONTE DEI PASCHI;IT0005508921;N/A;86,86;118,81;76,36;71,87;101,4;106,44;160,95;232,37;168,11;67,69;82,25;61;27,05;18,89;13,3;4,44;1,49;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
WPP;JE00B8KF9B49;23946,25;55673,43;40977,26;31539,25;23760,87;36428,59;36452,51;37935,75;50661,02;43671,76;19968,98;34981,45;48354,4;47685,02;64770,82;86401,91;94333,7;95346,69;105050,63;86531,34;57175,74;65842,42;58319,61;88274,56;71995,09;59259,98;60451,21
MAN GROUP;JE00BJ1DLW90;372,44;481,86;859,99;1336,18;1111,79;2271,96;2121,91;3073,52;5496,82;6071,95;1472,95;2408,13;3359,17;1485,1;1188,51;1215,15;2581,58;2294,86;1813,17;3338,28;2231,25;2473,37;2669,23;3661,76;4585,42;4569,33;4205,05
INTERNATIONAL WORKPLACE GROUP;JE00BYVQYS01;N/A;N/A;207,02;20,53;11,35;58,38;77,22;85;110,48;65,13;30,23;67,8;80,42;78,48;95,04;172,9;156,08;215,37;167,15;172,9;163,71;322,22;260,22;216,23;137,88;135,7;121,12
SUBSEA 7;LU0075646355;11,55;21,2;23,01;11,75;2,66;4,46;12,33;21,65;33,62;32,68;9,16;29,66;45;38,01;47,52;34,52;19,31;11,72;28,51;33,18;24,94;24,29;22,38;18,13;28,78;32,81;41,06
HEINEKEN HOLDING;NL0000008977;2929,98;2318,39;2668,04;2585,84;2397,61;3039,55;3555,56;3840,36;5094,95;5965,3;3296,86;5401,53;5939,32;5480,76;8318,15;8070,7;9374,17;11234,21;10496,2;15837,9;13387,5;15268,5;14444,37;14221,66;13643,15;13933,17;10061,86
KPN KON;NL0000009082;449,72;819,75;279,1;87,14;125,56;152,58;184,45;190,76;305,89;413,74;313,46;415,65;435,25;310,07;179,07;190,27;164,76;204,86;173,54;222,13;213,07;197,04;234,92;261,02;278,85;302,01;322,98
HEINEKEN;NL0000009165;3323,28;3043,9;3388,95;2968,88;2694,33;3020,38;3376,85;3474,48;5098,64;5682,18;3057,23;5363,86;5610,79;5357,65;8264,03;7086,02;8927,65;10412,39;9259,23;13868,66;11413,19;13890,67;13963,08;14291,66;13389,63;13619,03;9438,54
PHILIPS ELTN.KONINKLIJKE;NL0000009538;1354,62;2832,29;2672,71;2016,52;1267,17;2309,09;2060,22;2612,22;3111,24;3244,54;1555,95;2780,58;2863,52;1948,43;3216,81;3600,49;3029,6;2898,28;3423,36;4715,12;4699,18;5761,11;7172,34;4268,59;2443,71;2919,87;3920,09
STMICROELECTRONICS;NL0000226223;577,7;1897,6;1478,46;1008,84;593,74;881,68;555,29;605;616,14;424,52;175,96;306,27;454,46;264,88;366,01;336,06;366,04;272,76;675,74;1099,91;770,41;1390,57;2007,06;2306,84;2472,09;2164,73;1098,06
AIRBUS;NL0000235190;N/A;N/A;124,32;67,23;65,18;143,9;207,1;269,01;234,1;185,16;128,01;148,85;210,97;252,98;362;534,79;410,94;475,58;547,97;898,67;967,18;1249,5;902,7;1084,25;1106,59;1404,59;1514,87
WERELDHAVE;NL0000289213;402,64;349,07;473,75;456,18;560,85;855,53;1244,7;1317,34;1794,85;1537,78;1011,66;1457,87;1670,33;1341,04;1349,53;1546,36;1805,46;1447,91;1280,59;1359,39;1085;708,42;562,4;644,77;667,03;685,91;760,89
BAM GROEP KON.;NL0000337319;2283,36;2238,56;3174,46;3481,99;3017,13;7682,7;13627,83;23154,18;28025,37;26564,54;12009,76;15692,77;13067,63;9276,07;9069,26;10951,67;6826,09;11934,77;10958,47;10720,3;8142,06;6526,99;4801,17;8130,82;6213,23;6913,43;11389,99
SBM OFFSHORE;NL0000360618;1243,92;1285,43;1634,6;1759,76;1759,89;1798,84;2529,66;4064,39;5914,92;4959,77;2028,73;3682,72;4747,26;3384,88;3002,16;3779,29;2233,54;2643,96;3189,9;3763,45;3408,01;3567,1;3950,16;3754,4;3883,8;3409,12;5333,53
RANDSTAD;NL0000379121;1506,35;1039,26;511,65;368,62;262,37;846,18;1223,09;1654,58;2205,2;1261,74;673,38;1746,17;1944,09;1311,65;1550,96;2400,74;2080,05;2103,39;2461,79;3019,84;2251,84;2828;3154,51;3553,4;3826,32;3491,26;2781,49
WOLTERS KLUWER;NL0000395903;17321,95;12495,75;9042,77;8094,65;5854,93;6981,63;7642,66;9726,53;13563,02;13367,67;8570,52;10752,49;12317,01;10151,35;12010,54;16680,2;18466,31;21859,43;25355,78;35023,78;42664,21;52414,97;60382,79;74482,69;81830,53;111333,78;136623,78
ARCADIS;NL0006237562;111,13;115,1;135,56;139,86;152,61;213,31;360,59;673,64;1248,01;1246,65;673,33;1462,79;1570,44;1330,92;1891,72;2564,11;2268,14;989,18;1078,86;1800,01;1078,91;1909,04;3182,03;3924,86;4097,02;4977,42;5227,78
KONINKLIJKE VOPAK;NL0009432491;N/A;85,87;80,9;65,76;68,27;108,11;136,05;201,28;321,88;320,14;230,24;520,8;645,18;756,84;978,04;783,62;823,61;631,94;663,31;684,18;812,42;880,17;869,46;618,48;571,48;589,35;888,28
ASML HOLDING;NL0010273215;1048,28;3136,7;1912,18;1358,52;570,92;1386,39;1184,42;1604,97;1802,41;1869,28;1179,7;2324,39;3163,22;3272,23;5570,56;6164,71;7552,9;6617,49;9185,54;14849,75;13581,23;22239,01;42947,34;53052,17;55182,51;70957,52;59211,1
CORBION NV C;NL0010583399;10084,19;8056,74;9846,38;7750,69;8821,23;8948,3;12929,37;13060,22;17052,74;13876,69;6258,67;15350,27;18921,8;10782,11;14589,02;14043,73;11397,31;16112,57;19319,34;25216,57;22789,75;27793,99;50062,25;35223,06;33715,81;16769,43;20943,46
KONINKLIJKE AHOLD DELHAIZE;NL0011794037;6581,28;3919,89;5238,12;4373,1;2202,66;1757,3;1807,94;1669,05;2177,79;2743,5;2521,46;2823,19;3068,33;3114,24;3603,91;4251,63;4729,16;5951,79;5842,25;6222,68;7622,17;7339,21;8934,17;10765,37;10089,31;9864,48;12798,8
ING GROEP;NL0011821202;965,54;835,4;1274,66;859,05;571,44;967,74;1164,08;1509,4;1961,51;1527,57;385,53;647,09;759,58;625,64;637,15;831,54;814,16;711,43;1022,16;1411,55;900,24;884,24;751,86;1306,13;1308,73;1318,23;1773,1
AKZO NOBEL;NL0013267909;1490,68;1604,57;1921,29;1715,1;1137,56;1797,97;1912,18;2323,64;3089,66;3688,1;1868,7;3332,64;3599,83;3177,81;4216,99;4526,85;4630,88;4033,02;4598,72;6709,69;6380,87;7584,77;8463,28;8779,55;6749,49;6725,17;5036,83
TOM TOM;NL0013332471;N/A;N/A;N/A;N/A;N/A;N/A;N/A;182,5;223,35;305,81;28,7;55,6;65,29;30,57;35,07;44,75;43,29;67,85;60,7;70,49;59,32;71,91;75,23;61,91;49,42;49,22;33,63
STELLANTIS;NL00150001Q9;6115,09;6014,42;4810,7;2976,46;1766,81;1618,14;1683,66;2167,35;4913,53;5202,59;1105,34;2881,47;5253,96;3474,99;3374,45;5255,09;7255,64;5585,16;9052,84;19408,27;14351,07;12582,47;17206,29;22354,77;20308,58;30532,02;18115,78
FUGRO C;NL00150003E1;159,12;356,9;428,19;350,06;309,24;413,95;724,88;1235,32;1601,3;2297,53;937,67;2287,44;3210,19;2649,59;2526,06;2198,49;1005,6;617,85;695,07;732,54;477,54;462,19;308,96;243,74;402,37;539,3;467,26
FERROVIAL;NL0015001FS8;N/A;51,08;64,17;83,67;123,25;169,32;283,95;383,56;490,78;310,81;129,61;244,31;276,77;294,01;417,7;525,73;571,9;644,1;561,45;717,54;750,85;1087,16;884,85;1020,33;1105,13;1371,46;1539,71
DAVIDE CAMPARI MILANO;NL0015435975;N/A;N/A;N/A;77,78;103,99;156,11;208,82;274,14;360,49;295,95;203,54;380,58;495,57;522,51;617,01;619,44;542,04;699,88;830,89;1317,1;1482,3;1623,55;1838,9;2166,77;1840,91;1724,07;974,52
VEND SERA DEAD - DELIST.28/10/25;NO0003028904;51,15;73,76;52,28;37,09;37,75;73,88;116,01;124,43;171,39;134,4;36,05;128,52;173,72;171,54;246,28;345,3;393,11;361,75;328,92;395,62;443,62;511,73;659,02;541,23;385,25;501,45;684,48
STOREBRAND;NO0003053605;90,85;78,37;85,16;70,32;43,59;77,85;110,83;147,2;207,97;146,92;43,75;140,79;152,34;98,01;99,54;110,07;57,91;79,4;118,89;176,72;157,23;164,21;168,01;241,32;202,69;216,35;291,75
MOWI;NO0003054108;5,8;32,34;77,69;27,59;0,65;N/A;N/A;N/A;0,55;N/A;N/A;N/A;0,69;N/A;0,7;0,83;1,05;1,13;1,59;1,74;2,25;2,54;2,45;2,83;2,06;2,14;2,37
TGS;NO0003078800;4,51;12,95;15,74;15,12;8,7;18,87;28,21;53,27;85,58;51,83;23,35;86,27;112,86;122,37;183,49;129,32;127,19;73,4;133,59;146,12;175,59;156,47;90,41;73,02;113,89;69,3;77,2
ORKLA;NO0003733800;833,63;1004,83;1280,25;1094,91;1052,55;1541,28;2708,63;3475,35;5344,14;5790,44;2849,01;4423,8;4612,67;4788,27;5544,78;5002,18;5111,92;5690,99;6971,36;8392,31;6846,8;8372,54;8780,72;8999,14;7158,91;7723,02;9842,35
NORSK HYDRO;NO0005052605;512,28;583,82;651,01;630,32;632,96;981,58;1426,26;2309,33;3161,53;3785,05;1078,19;2484,53;2750,27;1919,06;1830,72;1726,02;2288,96;1265,84;2401,74;3049,05;2046,35;1425,2;2082,06;3829,88;4301,54;3344,57;3499,32
TELENOR;NO0010063308;N/A;N/A;12,66;9,89;8,98;18,3;24,18;27,56;58,12;57,79;17,56;38,58;48,32;50,88;74,76;72,69;79,19;58,78;63,66;97,45;86,08;85,15;84,34;84,68;65,12;69,24;82,91
EQUINOR;NO0010096985;N/A;N/A;N/A;9,46;11,48;17,31;26,31;47;47,75;50,63;32,45;48,83;56;58,38;64,47;59,29;47,11;34,72;55,27;71,75;74,03;61,14;64,76;102,77;115,64;122,09;115,93
REC SILICON;NO0010112675;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;21,69;22,05;7,7;5,78;4,5;1;N/A;0,58;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
PGS DEAD - DELIST.02/07/24;NO0010199151;80,42;97,63;56,72;43,88;2,12;9,51;15,44;23,48;51,88;49,5;6,95;31,59;37,12;30,67;42,49;24,76;14,74;6,87;8,49;8,29;5,78;4,79;1,18;0,5;2,29;1,54;0
YARA INTERNATIONAL;NO0010208051;N/A;N/A;N/A;N/A;N/A;N/A;24,45;30,43;54,25;100,36;46,56;93,98;129,4;98,26;124,87;100,12;131,45;96,5;115,92;133,84;117,53;106,16;148,64;189,42;171,92;146,25;131,07
AKASTOR;NO0010215684;N/A;N/A;N/A;N/A;N/A;N/A;23,08;55,52;89,89;75,07;18,05;65,12;86,68;72,08;126,53;91,76;78,3;25,45;48,5;54,6;42,47;26,83;20,44;19,21;33,3;28,62;32,05
PROSAFE;NO0010861990;16,05;20,52;24,32;23,26;26,66;40,11;57,54;96,01;173,92;166,92;67,67;118,77;162,97;183,25;232,88;170,74;80,43;44,35;1,95;0,69;0,9;N/A;N/A;N/A;N/A;N/A;N/A
TOMRA SYSTEMS;NO0012470089;49,87;45,64;113,38;40,18;31,33;39,77;33,43;55,05;46,51;41,05;23,56;34,57;46,62;53,84;64,12;67,39;63,05;74,77;89,27;137,53;222,5;251,37;403,08;451,28;309,31;173,23;262,6
BANCO COMR.PORTUGUES 'R';PTBCP0AM0015;683,1;614,37;605,55;413,87;265,45;317,38;422,21;469,02;600,31;505,37;188,83;214,98;162,44;39,11;46,53;71,41;41,38;22,83;7,61;16,49;11,65;9,32;6,18;8,05;9,84;12,64;23,63
EDP ENERGIAS DE PORTUGAL;PTEDP0AM0009;162,41;108,41;112,19;75,88;66,31;110,11;133,62;153,2;242,51;320,43;179,88;212,51;225,48;175,42;217,12;268,6;285,22;276,3;244,32;306,66;344,93;498,61;670,93;565,01;594,19;527,72;397,33
JERONIMO MARTINS;PTJMT0AE0001;4839,08;2493,74;1247,72;886,33;861,48;1472,81;1932,37;2286,13;3834,66;6128,12;3923,05;7783,98;12188,19;13894,15;17794,17;14794,74;10120,01;12546,31;15621,64;19917,21;14147,75;17549,69;16708,67;25766,9;23637,75;27236,12;23092,78
SONAE SGPS;PTSON0AM0001;618,46;816,88;490,56;268,25;165,19;410,91;581,98;777,62;1225,12;1173,09;398,29;864,17;793,92;420,02;801,05;1297,37;1116,34;1016,42;783,23;1467,29;1043,18;946,71;881,1;1371,93;1284,75;1250,86;1290,42
NOS SGPS;PTZON0AM0006;N/A;167,33;61,25;20,47;36,85;68,58;81,72;74,82;87,05;90,82;37,58;42,68;40,27;26,7;39,64;61,01;58,76;69,53;55,68;67,4;71,28;59,03;41,64;53,48;62,87;55,54;62,52
HENNES & MAURITZ B;SE0000106270;5966,26;8916,56;5887,98;4876,76;5897,96;7041,88;9934,09;11051,22;17033,35;18403,73;13032,54;21930,36;23655,59;26174,71;29947;35386,69;34901,02;28221,64;25889,76;17259,77;15977,36;23362,96;23081,42;21674,48;15784,97;16938,37;16896,78
SKF B;SE0000108227;73,61;119,43;90,39;117,87;137,23;217,9;275,68;382,11;552,24;583,75;270,4;564,1;936,86;900,34;961,5;1031,58;960,69;652,52;866,5;1029,65;786,18;883,58;1343,48;1158,91;1089,36;1101,61;1114,67
