ISIN,NAME,Minimum-Variance,Minimum-Variance 50% CF Reduction,weight_change,comparison,Value-Weighted,Value-Weighted 50% CF Reduction,Value-Weighted Net Zero
DE000ENAG999,E ON N,,,0.006379832842320382,Value-Weighted 50% CF Reduction,0.0029210427801129586,0.009300875622433341,
GB0004052071,HALMA,,,0.006651969086282017,Value-Weighted 50% CF Reduction,0.0008681150520313682,0.007520084138313385,
DE0007164600,SAP,,,0.0069922942925958985,Value-Weighted 50% CF Reduction,0.018084520182866506,0.025076814475462405,
FR0000121485,KERING,,,0.007076564652135786,Value-Weighted 50% CF Reduction,0.004185884162522509,0.011262448814658295,
BE0003810273,PROXIMUS,,,0.007199339136119167,Value-Weighted 50% CF Reduction,0.00026356301811320914,0.007462902154232376,
SE0000163628,ELEKTA B,,,0.007604968041921009,Value-Weighted 50% CF Reduction,0.00022682080827764596,0.007831788850198656,
ES0148396007,INDUSTRIA DE DISENO TEXTIL,,,0.008466963829815596,Value-Weighted 50% CF Reduction,0.011123218208217704,0.0195901820380333,
FR0000130395,REMY COINTREAU,,,0.009087524245543004,Value-Weighted 50% CF Reduction,0.00044033712340152994,0.009527861368944533,
IL0002300114,BEZEQ ISRAELI TELECOMMUNICATION,,,0.010692441845045197,Value-Weighted 50% CF Reduction,0.0003048662206202575,0.010997308065665455,
DK0060448595,COLOPLAST B,,,0.01089156993392153,Value-Weighted 50% CF Reduction,0.001996255039028846,0.012887824972950376,
GB0002634946,BAE SYSTEMS,,,0.011097625363804776,Value-Weighted 50% CF Reduction,0.0037478671346436888,0.014845492498448465,
GB0006449366,ECORA ROYALTIES,,,0.014987099150082867,Value-Weighted 50% CF Reduction,2.4411439847638266e-05,0.015011510589930504,
CH0126881561,SWISS RE,,,0.015358084152273025,Value-Weighted 50% CF Reduction,0.00301131892239221,0.018369403074665235,
CH0038863350,NESTLE 'N',,,-0.010336823911301106,Value-Weighted Net Zero,0.025346905196862828,,0.015010081285561722
DE0007236101,SIEMENS,,,-0.010001226923253585,Value-Weighted Net Zero,0.012010029078499981,,0.002008802155246396
IE00BTN1Y115,MEDTRONIC,,,-0.007913176375139086,Value-Weighted Net Zero,0.009713672226293308,,0.001800495851154223
FR0000121972,SCHNEIDER ELECTRIC,,,-0.007720061918298908,Value-Weighted Net Zero,0.009734653959716073,,0.0020145920414171656
CH0012032048,ROCHE HOLDING,,,-0.007372492463253541,Value-Weighted Net Zero,0.01583999741589878,,0.008467504952645238
FR0000130403,CHRISTIAN DIOR,,,-0.007213833866783315,Value-Weighted Net Zero,0.012183907024303614,,0.004970073157520299
NO0010096985,EQUINOR,,,-0.006818857496684932,Value-Weighted Net Zero,0.007103162935705883,,0.000284305439020951
GB0002374006,DIAGEO,,,-0.0066968521630781245,Value-Weighted Net Zero,0.006922052927861468,,0.00022520076478334323
FR0000073272,SAFRAN,,,-0.00661180770354515,Value-Weighted Net Zero,0.006751327077340398,,0.00013951937379524788
GB00BP6MXD84,SHELL,,,-0.006539847521428707,Value-Weighted Net Zero,0.01693195958568336,,0.010392112064254652
DE0008404005,ALLIANZ,,,-0.00614709049095471,Value-Weighted Net Zero,0.008690519271116488,,0.002543428780161777
FR0000120321,L'OREAL,,,-0.006136556667333643,Value-Weighted Net Zero,0.021556981224659075,,0.015420424557325433
GB0005405286,HSBC HOLDINGS,,,-0.0057943630727533765,Value-Weighted Net Zero,0.012380708314192022,,0.0065863452414386455
FR0000121667,ESSILORLUXOTTICA,,,-0.005710921602313356,Value-Weighted Net Zero,0.007386208753806775,,0.0016752871514934189
GB00B2B0DG97,RELX,,,-0.005634478611417133,Value-Weighted Net Zero,0.006574758054157209,,0.000940279442740076
CH0244767585,UBS GROUP,,,-0.005527305955567125,Value-Weighted Net Zero,0.008595862208258065,,0.0030685562526909394
CH0012221716,ABB LTD N,,,-0.005370863150842358,Value-Weighted Net Zero,0.0068459866412001035,,0.0014751234903577458
GB00BN7SWP63,GLAXOSMITHKLINE,,,-0.005257705483156189,Value-Weighted Net Zero,0.006999037081993368,,0.001741331598837179
GB0007188757,RIO TINTO,,,-0.005255197275103658,Value-Weighted Net Zero,0.007142658747953055,,0.0018874614728493972
IE00BK9ZQ967,TRANE TECHNOLOGIES,,,-0.005129113047915991,Value-Weighted Net Zero,0.005250699630723909,,0.00012158658280791846
FR0000120578,SANOFI,,,-0.005069380451525403,Value-Weighted Net Zero,0.009974595020719698,,0.004905214569194295
DE0005557508,DEUTSCHE TELEKOM,,,-0.004591706069922582,Value-Weighted Net Zero,0.010175844758221898,,0.005584138688299317
FR0000120628,AXA,,,-0.004456130043571399,Value-Weighted Net Zero,0.006242785147974286,,0.001786655104402887
FR0000121014,LVMH,,,-0.004385617175443786,Value-Weighted Net Zero,0.035134929690272154,,0.03074931251482837
IE00B8KQN827,EATON,,,-0.004272627236966969,Value-Weighted Net Zero,0.008995676441552565,,0.004723049204585596
IE0001827041,CRH PUBLIC LIMITED,,,-0.004195273427661457,Value-Weighted Net Zero,0.004219439263057563,,2.416583539610602e-05
GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP,,,-0.004070515966383499,Value-Weighted Net Zero,0.004875842055556546,,0.0008053260891730478
DE0005552004,DEUTSCHE POST,,,-0.004015682347200461,Value-Weighted Net Zero,0.0049393624861197236,,0.0009236801389192632
GB00BD6K4575,COMPASS GROUP,,,-0.003841713873086708,Value-Weighted Net Zero,0.003841713873086708,,0.0
FR0000120644,DANONE,,,-0.003719394107421802,Value-Weighted Net Zero,0.0037196791828600553,,2.8507543825327633e-07
BE0974293251,ANHEUSER-BUSCH INBEV,,,-0.003629445463502314,Value-Weighted Net Zero,0.00896598121966291,,0.005336535756160597
FR0000131104,BNP PARIBAS,,,-0.003440727637989441,Value-Weighted Net Zero,0.005793159305810979,,0.002352431667821538
ES0144580Y14,IBERDROLA,,,-0.0034263519131964787,Value-Weighted Net Zero,0.006392027397481983,,0.002965675484285504
IE00B4BNMY34,ACCENTURE CLASS A,,,-0.0033865316649109023,Value-Weighted Net Zero,0.020722913136748244,,0.01733638147183734
NL00150001Q9,STELLANTIS,,,-0.0033251631412788024,Value-Weighted Net Zero,0.00605726754220369,,0.0027321044009248874
CH0210483332,RICHEMONT N,,,-0.0030807278400683544,Value-Weighted Net Zero,0.006658158943911925,,0.0035774311038435707
DE0005190003,BMW,,,-0.0030714270921943683,Value-Weighted Net Zero,0.005113392993001563,,0.002041965900807195
DE000BASF111,BASF,,,-0.0030425788656695896,Value-Weighted Net Zero,0.0035989283399582225,,0.0005563494742886328
FR0000125007,SAINT GOBAIN,,,-0.0029808650350443794,Value-Weighted Net Zero,0.0030197322907052474,,3.8867255660868255e-05
CH0010645932,GIVAUDAN 'N',,,-0.002935498017676199,Value-Weighted Net Zero,0.0031837696301308467,,0.00024827161245464754
DE0006231004,INFINEON TECHNOLOGIES,,,-0.002915827863234597,Value-Weighted Net Zero,0.003969254934469485,,0.001053427071234888
DE000A1EWWW0,ADIDAS,,,-0.0028333268703623527,Value-Weighted Net Zero,0.0028393967595911943,,6.0698892288417945e-06
ES0113900J37,BANCO SANTANDER,,,-0.0026296251432353685,Value-Weighted Net Zero,0.005652908989579583,,0.0030232838463442146
FR0000125486,VINCI,,,-0.002552402508849493,Value-Weighted Net Zero,0.006206621503101986,,0.003654218994252493
CH0024608827,PARTNERS GROUP HOLDING,,,-0.002381302943920081,Value-Weighted Net Zero,0.0030021810973744527,,0.0006208781534543717
SE0015811955,INVESTOR A,,,-0.0023585541871575036,Value-Weighted Net Zero,0.002434518832367502,,7.596464520999845e-05
FR0000121329,THALES,,,-0.0022537623936489813,Value-Weighted Net Zero,0.002567981431119235,,0.00031421903747025365
GB00BDCPN049,COCA COLA EUROPACIFIC PARTNERS,,,-0.002224046206727548,Value-Weighted Net Zero,0.0026628527464208278,,0.00043880653969327946
BE0003565737,KBC GROUP,,,-0.002204247023747217,Value-Weighted Net Zero,0.002232336221387073,,2.8089197639855485e-05
CH0008742519,SWISSCOM 'R',,,-0.002200662436744001,Value-Weighted Net Zero,0.002544396989028883,,0.00034373455228488194
SE0000667891,SANDVIK,,,-0.002197081273647274,Value-Weighted Net Zero,0.002197081273647274,,0.0
GB00BLGZ9862,TESCO,,,-0.002161379480345071,Value-Weighted Net Zero,0.002161379480345071,,0.0
ES0116870314,NATURGY ENERGY GROUP,,,-0.0021253859035599548,Value-Weighted Net Zero,0.0021253859035599548,,0.0
DK0010274414,DANSKE BANK,,,-0.0020747251350796566,Value-Weighted Net Zero,0.0020829580841430486,,8.232949063392111e-06
SE0000148884,SKANDINAVISKA ENSKILDA BANKEN A,,,-0.002049941857498303,Value-Weighted Net Zero,0.0025266890662844093,,0.0004767472087861064
GB0008706128,LLOYDS BANKING GROUP,,,-0.002024812949085,Value-Weighted Net Zero,0.0028615481279468937,,0.000836735178861894
GB00BM8PJY71,NATWEST GROUP,,,-0.002001402719244926,Value-Weighted Net Zero,0.0020439382958065714,,4.253557656164536e-05
FR001400AJ45,MICHELIN,,,-0.0019734659153462066,Value-Weighted Net Zero,0.0019734659153462066,,0.0
CH1175448666,STRAUMANN HLDG.,,,-0.0019729417254325935,Value-Weighted Net Zero,0.0020655227705383247,,9.258104510573128e-05
NL0015001FS8,FERROVIAL,,,-0.001952114320111073,Value-Weighted Net Zero,0.0022912948256116703,,0.00033918050550059723
FI0009013403,KONE B,,,-0.0018710040991988008,Value-Weighted Net Zero,0.0018875907016563847,,1.6586602457583997e-05
GB0007099541,PRUDENTIAL,,,-0.0018655871202353038,Value-Weighted Net Zero,0.0023623924563925644,,0.0004968053361572606
DE0007037129,RWE,,,-0.0018579702595817736,Value-Weighted Net Zero,0.002250135847511891,,0.0003921655879301172
GB0007908733,SSE,,,-0.0018554030936418187,Value-Weighted Net Zero,0.0019242370397761332,,6.883394613431457e-05
GB0007980591,BP,,,-0.0018095346096860818,Value-Weighted Net Zero,0.00825647049860529,,0.006446935888919209
GB00BH4HKS39,VODAFONE GROUP,,,-0.0018014295834915743,Value-Weighted Net Zero,0.0019601847648710777,,0.00015875518137950355
FR0000124141,VEOLIA ENVIRON,,,-0.0017905015154253893,Value-Weighted Net Zero,0.0019611643237065733,,0.00017066280828118398
SE0015961909,HEXAGON B,,,-0.0017821495879865267,Value-Weighted Net Zero,0.002423424390680036,,0.0006412748026935094
DK0061539921,VESTAS WINDSYSTEMS,,,-0.0017767277065246746,Value-Weighted Net Zero,0.002356061588480435,,0.0005793338819557604
GB00B1YW4409,3I GROUP,,,-0.0017745416569326946,Value-Weighted Net Zero,0.0024157546534148812,,0.0006412129964821868
GB0000536739,ASHTEAD GROUP,,,-0.0017364717421620402,Value-Weighted Net Zero,0.0024673603138700585,,0.0007308885717080182
FR0010307819,LEGRAND,,,-0.0016536529280004153,Value-Weighted Net Zero,0.0021576088040787347,,0.0005039558760783194
SE0000242455,SWEDBANK A,,,-0.0016061260188847898,Value-Weighted Net Zero,0.001924229536772287,,0.0003181035178874971
IE00BYTBXV33,RYANAIR HOLDINGS,,,-0.0015713042621924365,Value-Weighted Net Zero,0.0020324803752661052,,0.0004611761130736688
PTEDP0AM0009,EDP ENERGIAS DE PORTUGAL,,,-0.0015267987576996417,Value-Weighted Net Zero,0.0015267987576996417,,0.0
AT0000652011,ERSTE GROUP BANK,,,-0.0014581961327072928,Value-Weighted Net Zero,0.0015521347343545688,,9.393860164727612e-05
ES0173516115,REPSOL YPF,,,-0.0014459019566020407,Value-Weighted Net Zero,0.0014828186501536355,,3.6916693551594746e-05
FI0009005987,UPM-KYMMENE,,,-0.0014268938424579544,Value-Weighted Net Zero,0.0014299858317360333,,3.0919892780789618e-06
CH0012214059,HOLCIM,,,-0.0014198305649573716,Value-Weighted Net Zero,0.0036555034899609646,,0.002235672925003593
FR0014003TT8,DASSAULT SYSTEMES,,,-0.0014030736019649292,Value-Weighted Net Zero,0.0050706442117534525,,0.0036675706097885233
IT0003153415,SNAM,,,-0.0013272044683187662,Value-Weighted Net Zero,0.0013589857400051419,,3.178127168637567e-05
DE0005785604,FRESENIUS,,,-0.0012975094611565475,Value-Weighted Net Zero,0.0012975094611565475,,0.0
FR0000130809,SOCIETE GENERALE,,,-0.0012636265338164965,Value-Weighted Net Zero,0.001670818082863186,,0.0004071915490466894
DE0005140008,DEUTSCHE BANK,,,-0.001248919252490674,Value-Weighted Net Zero,0.0023547944144974966,,0.0011058751620068225
DE0006047004,HEIDELBERG MATERIALS,,,-0.0012454554551025697,Value-Weighted Net Zero,0.0014396455323546587,,0.00019419007725208899
IT0003242622,TERNA RETE ELETTRICA NAZ,,,-0.0012417530504044876,Value-Weighted Net Zero,0.0013880190302221302,,0.0001462659798176427
DE0007030009,RHEINMETALL,,,-0.0012405906135812064,Value-Weighted Net Zero,0.0012929518031534384,,5.236118957223186e-05
GB0004544929,IMPERIAL BRANDS,,,-0.0012397611531618528,Value-Weighted Net Zero,0.0017365569015635998,,0.000496795748401747
GB00B8C3BL03,THE SAGE GROUP,,,-0.0012360057484129949,Value-Weighted Net Zero,0.001253115854731898,,1.7110106318903118e-05
AT0000743059,OMV,,,-0.0011904249229272893,Value-Weighted Net Zero,0.0011904249229272893,,0.0
FR0000120503,BOUYGUES,,,-0.0011643036318697779,Value-Weighted Net Zero,0.0011643036318697779,,0.0
CH0025751329,LOGITECH 'R',,,-0.0011605799711924276,Value-Weighted Net Zero,0.0011621044180757042,,1.5244468832767042e-06
GB00BDR05C01,NATIONAL GRID,,,-0.001124719109669276,Value-Weighted Net Zero,0.004084054227986977,,0.0029593351183177007
SE0000695876,ALFA LAVAL,,,-0.001108462649474663,Value-Weighted Net Zero,0.0012776740199880873,,0.00016921137051342417
DE0008402215,HANNOVER RUECK,,,-0.0010986893016832363,Value-Weighted Net Zero,0.002401289695666217,,0.0013026003939829807
DK0010181759,CARLSBERG B,,,-0.0010963012975752876,Value-Weighted Net Zero,0.001116403621647602,,2.0102324072314463e-05
DK0060636678,TRYG,,,-0.0010846223524717594,Value-Weighted Net Zero,0.0011192189154241707,,3.4596562952411364e-05
US8816242098,TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,,,-0.001073349350589371,Value-Weighted Net Zero,0.001136920168831892,,6.357081824252096e-05
GB00BPQY8M80,AVIVA,,,-0.0010648737393057202,Value-Weighted Net Zero,0.0012323241974065754,,0.0001674504581008551
GB0002875804,BRITISH AMERICAN TOBACCO,,,-0.0010218717812430032,Value-Weighted Net Zero,0.005581163599466621,,0.004559291818223618
FR0000045072,CREDIT AGRICOLE,,,-0.0010187898544089264,Value-Weighted Net Zero,0.003611915205949156,,0.0025931253515402296
IE00BLS09M33,PENTAIR,,,-0.0010045276642708168,Value-Weighted Net Zero,0.0010176274096775327,,1.309974540671588e-05
CH0014852781,SWISS LIFE HOLDING,,,-0.0010012096864754757,Value-Weighted Net Zero,0.0017585873881906637,,0.0007573777017151879
FI0009007132,FORTUM,,,-0.0009947115685965998,Value-Weighted Net Zero,0.0009947115685965998,,0.0
GB0031348658,BARCLAYS,,,-0.000984346719398515,Value-Weighted Net Zero,0.0024123141093177836,,0.0014279673899192686
NL0015435975,DAVIDE CAMPARI MILANO,,,-0.000976310988513129,Value-Weighted Net Zero,0.0010409850943183063,,6.46741058051774e-05
CH0102484968,JULIUS BAER GRUPPE,,,-0.0009564411409866038,Value-Weighted Net Zero,0.0009568780885349401,,4.3694754833625827e-07
DE0005785802,FRESENIUS MED.CARE,,,-0.0009455927359478794,Value-Weighted Net Zero,0.0009496777058437286,,4.0849698958492035e-06
IT0000062072,GENERALI,,,-0.0009425394322285406,Value-Weighted Net Zero,0.002894149513326367,,0.0019516100810978265
IE00BF0L3536,AIB GROUP,,,-0.0009414444096230034,Value-Weighted Net Zero,0.0009414444096230034,,0.0
IL0006625771,BANK HAPOALIM B M LTD.,,,-0.0009365676908172205,Value-Weighted Net Zero,0.0009436836394375912,,7.115948620370688e-06
IL0006046119,LEUMI LTD.,,,-0.0009359089168097494,Value-Weighted Net Zero,0.0009551682373250669,,1.925932051531755e-05
NL0000379121,RANDSTAD,,,-0.0008678557815651224,Value-Weighted Net Zero,0.0008678557815651224,,0.0
BE0003797140,GBL NEW,,,-0.0008647892562497581,Value-Weighted Net Zero,0.0009311394506735924,,6.635019442383429e-05
NO0010063308,TELENOR,,,-0.0008647498783330098,Value-Weighted Net Zero,0.0012719333883785373,,0.00040718351004552744
CH0198251305,COCA-COLA HBC,,,-0.0008644175888529391,Value-Weighted Net Zero,0.0009037526529673303,,3.933506411439129e-05
GB00B082RF11,RENTOKIL INITIAL,,,-0.0008457929491185676,Value-Weighted Net Zero,0.0010801666140710265,,0.00023437366495245883
IE00BDB6Q211,WILLIS TOWERS WATSON,,,-0.0008308656996715699,Value-Weighted Net Zero,0.0021409112858522357,,0.0013100455861806658
IT0003856405,LEONARDO,,,-0.0008290808767941623,Value-Weighted Net Zero,0.0008328050822633634,,3.7242054692011446e-06
FR0000130452,EIFFAGE,,,-0.0008189037784226955,Value-Weighted Net Zero,0.0008518477060253931,,3.294392760269757e-05
GB00B1FH8J72,SEVERN TRENT,,,-0.0008107912689781802,Value-Weighted Net Zero,0.0008107912689781802,,0.0
GB0030913577,BT GROUP,,,-0.0008054311883305098,Value-Weighted Net Zero,0.0011690838789869952,,0.00036365269065648535
NL0000009538,PHILIPS ELTN.KONINKLIJKE,,,-0.0008047949463353099,Value-Weighted Net Zero,0.0015907476931491548,,0.000785952746813845
GB00B02J6398,ADMIRAL GROUP,,,-0.0007951665461933092,Value-Weighted Net Zero,0.0007996384705941318,,4.471924400822675e-06
CH1256740924,SGS 'N',,,-0.0007939621200045038,Value-Weighted Net Zero,0.0014490968161997742,,0.0006551346961952704
ES0130670112,ENDESA,,,-0.0007777212904922427,Value-Weighted Net Zero,0.0017134084673634297,,0.000935687176871187
NO0003054108,MOWI,,,-0.0007746492994503248,Value-Weighted Net Zero,0.0007746492994503248,,0.0
GB00BWFGQN14,SPIRAX GROUP,,,-0.0007746026140930586,Value-Weighted Net Zero,0.0007746026140930586,,0.0
GB00B033F229,CENTRICA,,,-0.0007630396554266245,Value-Weighted Net Zero,0.0007639166692816719,,8.770138550473541e-07
GB00B39J2M42,UNITED UTILITIES GROUP,,,-0.000760551988890132,Value-Weighted Net Zero,0.000760551988890132,,0.0
FR0000130577,PUBLICIS GROUPE,,,-0.0007553639139771448,Value-Weighted Net Zero,0.002125821077783043,,0.0013704571638058982
DK0060079531,DSV,,,-0.0007240779162945546,Value-Weighted Net Zero,0.0032565095850869965,,0.002532431668792442
BE0003822393,ELIA GROUP,,,-0.0007197214756254036,Value-Weighted Net Zero,0.0007197214756254036,,0.0
SE0000112724,SVENSKA CELLULOSA AKTIEBOLAGET SCA B,,,-0.0007141033930786774,Value-Weighted Net Zero,0.0007141033930786774,,0.0
GB00BNGDN821,MELROSE INDUSTRIES,,,-0.0007121102555972572,Value-Weighted Net Zero,0.0008154831473834293,,0.00010337289178617213
SE0000108227,SKF B,,,-0.0006992190283155079,Value-Weighted Net Zero,0.0007109971494862896,,1.1778121170781726e-05
IE00BD1RP616,BANK OF IRELAND GROUP,,,-0.0006964885685931294,Value-Weighted Net Zero,0.0007846716452548568,,8.81830766617275e-05
GB00BP9LHF23,SCHRODERS,,,-0.0006889383181780284,Value-Weighted Net Zero,0.0006889383181780284,,0.0
FR0010040865,GECINA,,,-0.0006814643633434375,Value-Weighted Net Zero,0.0006877153285510737,,6.250965207636194e-06
GB00B1KJJ408,WHITBREAD,,,-0.0006802689072060338,Value-Weighted Net Zero,0.0006888291077887092,,8.56020058267546e-06
IT0005218380,BANCO BPM,,,-0.0006776537373604026,Value-Weighted Net Zero,0.0006847216300163811,,7.0678926559784525e-06
NO0010208051,YARA INTERNATIONAL,,,-0.0006757826195975195,Value-Weighted Net Zero,0.0007055466340254653,,2.9764014427945805e-05
IT0000062957,MEDIOBANCA BC.FIN,,,-0.000669890063441822,Value-Weighted Net Zero,0.0009303808136180172,,0.0002604907501761952
FR0010313833,ARKEMA,,,-0.000667635273987236,Value-Weighted Net Zero,0.0006698740190715537,,2.2387450843176775e-06
GB00BJFFLV09,CRODA INTERNATIONAL,,,-0.0006518965050891423,Value-Weighted Net Zero,0.0007165402019945524,,6.464369690541013e-05
GB0005603997,LEGAL & GENERAL,,,-0.0006499895407378988,Value-Weighted Net Zero,0.0015995362116545096,,0.0009495466709166108
AT0000746409,VERBUND,,,-0.0006478858088598031,Value-Weighted Net Zero,0.0011429083995683714,,0.0004950225907085683
CH0008038389,SWISS PRIME SITE,,,-0.0006423708279656107,Value-Weighted Net Zero,0.000642819854535813,,4.490265702022472e-07
FI0009013296,NESTE,,,-0.000641911118250854,Value-Weighted Net Zero,0.002194568601025842,,0.001552657482774988
FI0009007884,ELISA,,,-0.0006353368376990324,Value-Weighted Net Zero,0.0006357920409330675,,4.5520323403511066e-07
GB00B019KW72,SAINSBURY J,,,-0.0006294462562887889,Value-Weighted Net Zero,0.0006879320819955236,,5.848582570673468e-05
FI0009005961,STORA ENSO R,,,-0.0006281839950328712,Value-Weighted Net Zero,0.0006281839950328712,,0.0
